time,stress,Theoretical displacement,Actual displacement,
196.009,inf,0,252.258,
196.212,inf,0,252.258,
196.417,inf,0,252.258,
196.622,inf,0,116.484,
196.823,inf,0,116.484,
197.028,inf,0,379.739,
197.229,inf,0,379.739,
197.437,inf,0,379.739,
197.635,inf,0,294.312,
197.843,inf,0,294.312,
198.042,inf,0,62.8264,
198.244,inf,0,62.8264,
198.446,inf,0,62.8264,
198.654,inf,0,363.864,
198.855,inf,0,363.864,
199.06,inf,0,331.04,
199.26,inf,0,331.04,
199.468,inf,0,331.04,
199.665,inf,0,7.07509,
199.875,inf,0,7.07509,
200.073,inf,0,340.368,
200.276,inf,0,340.368,
200.479,inf,0,340.368,
200.688,inf,0,361.612,
200.884,inf,0,361.612,
201.088,inf,0,49.6644,
201.291,inf,0,49.6644,
201.497,inf,0,309.614,
201.699,inf,0,309.614,
201.907,inf,0,309.614,
202.105,inf,0,385.312,
202.307,inf,0,385.312,
202.509,inf,0,106.25,
202.717,inf,0,106.25,
202.915,inf,0,106.25,
203.124,inf,0,272.122,
203.323,inf,0,272.122,
203.532,inf,0,401.555,
203.73,inf,0,401.555,
203.931,inf,0,401.555,
204.136,inf,0,161.526,
204.34,inf,0,161.526,
204.541,inf,0,228.555,
204.749,inf,0,228.555,
204.948,inf,0,228.555,
205.154,inf,0,409.899,
205.353,inf,0,409.899,
205.561,inf,0,214.347,
205.762,inf,0,214.347,
205.971,inf,0,214.347,
206.167,inf,0,179.711,
206.371,inf,0,179.711,
206.577,inf,0,410.058,
206.78,inf,0,410.058,
206.977,inf,0,410.058,
207.186,inf,0,263.6,
207.384,inf,0,263.6,
207.587,inf,0,126.508,
207.791,inf,0,126.508,
208.001,inf,0,401.908,
208.199,inf,0,401.908,
208.404,inf,0,401.908,
208.604,inf,0,308.23,
208.81,inf,0,308.23,
209.012,inf,0,69.9671,
209.219,inf,0,69.9671,
209.415,inf,0,69.9671,
209.619,inf,0,385.496,
209.823,inf,0,385.496,
210.027,inf,0,347.261,
210.227,inf,0,347.261,
210.436,inf,0,347.261,
210.636,inf,0,11.1907,
210.846,inf,0,11.1907,
211.041,inf,0,361.036,
211.247,inf,0,361.036,
211.446,inf,0,361.036,
211.651,inf,0,379.818,
211.853,inf,0,379.818,
212.062,inf,0,48.6561,
212.26,inf,0,48.6561,
212.466,inf,0,48.6561,
212.666,inf,0,328.912,
212.875,inf,0,328.912,
213.075,inf,0,405.145,
213.281,inf,0,405.145,
213.478,inf,0,405.145,
213.683,inf,0,108.37,
213.885,inf,0,108.37,
214.096,inf,0,289.668,
214.292,inf,0,289.668,
214.5,inf,0,422.626,
214.698,inf,0,422.626,
214.899,inf,0,422.626,
215.105,inf,0,166.734,
215.311,inf,0,166.734,
215.511,inf,0,244.003,
215.716,inf,0,244.003,
215.917,inf,0,244.003,
216.125,inf,0,431.792,
216.324,inf,0,431.792,
216.531,inf,0,222.541,
216.729,inf,0,222.541,
216.932,inf,0,222.541,
217.137,inf,0,192.757,
217.346,inf,0,192.757,
217.54,inf,0,432.343,
217.747,inf,0,432.343,
217.948,inf,0,432.343,
218.154,inf,0,274.621,
218.356,inf,0,274.621,
218.56,inf,0,136.893,
218.762,inf,0,136.893,
218.963,inf,0,136.893,
219.167,inf,0,424.147,
219.377,inf,0,424.147,
219.572,inf,0,321.862,
219.778,inf,0,321.862,
219.979,inf,0,321.862,
220.189,inf,0,77.4863,
220.385,inf,0,77.4863,
220.593,inf,0,407.25,
220.794,inf,0,407.25,
220.995,inf,0,363.236,
221.202,inf,0,363.236,
221.407,inf,0,363.236,
221.603,inf,0,15.6948,
221.811,inf,0,15.6948,
222.01,inf,0,381.878,
222.215,inf,0,381.878,
222.417,inf,0,381.878,
222.625,inf,0,397.823,
222.823,inf,0,397.823,
223.028,inf,0,47.2571,
223.23,inf,0,47.2571,
223.434,inf,0,47.2571,
223.636,inf,0,348.43,
223.838,inf,0,348.43,
224.043,inf,0,424.826,
224.243,inf,0,424.826,
224.447,inf,0,424.826,
224.651,inf,0,110.105,
224.855,inf,0,110.105,
225.059,inf,0,307.478,
225.26,inf,0,307.478,
225.462,inf,0,307.478,
225.666,inf,0,443.596,
225.872,inf,0,443.596,
226.073,inf,0,171.57,
226.275,inf,0,171.57,
226.477,inf,0,171.57,
226.685,inf,0,259.753,
226.884,inf,0,259.753,
227.092,inf,0,453.639,
227.292,inf,0,453.639,
227.497,inf,0,230.385,
227.699,inf,0,230.385,
227.908,inf,0,230.385,
228.104,inf,0,206.136,
228.307,inf,0,206.136,
228.509,inf,0,454.637,
228.713,inf,0,454.637,
228.915,inf,0,454.637,
229.122,inf,0,285.318,
229.323,inf,0,285.318,
229.531,inf,0,147.638,
229.729,inf,0,147.638,
229.936,inf,0,147.638,
230.135,inf,0,446.45,
230.339,inf,0,446.45,
230.543,inf,0,335.203,
230.747,inf,0,335.203,
230.947,inf,0,335.203,
231.155,inf,0,85.3829,
231.356,inf,0,85.3829,
231.556,inf,0,429.122,
231.759,inf,0,429.122,
231.967,inf,0,429.122,
232.168,inf,0,378.96,
232.371,inf,0,378.96,
232.574,inf,0,20.5868,
232.781,inf,0,20.5868,
232.978,inf,0,20.5868,
233.184,inf,0,402.888,
233.387,inf,0,402.888,
233.587,inf,0,415.622,
233.793,inf,0,415.622,
234,inf,0,45.4671,
234.198,inf,0,45.4671,
234.402,inf,0,45.4671,
234.605,inf,0,368.165,
234.814,inf,0,368.165,
235.009,inf,0,444.35,
235.218,inf,0,444.35,
235.416,inf,0,444.35,
235.619,inf,0,111.454,
235.822,inf,0,111.454,
236.033,inf,0,325.548,
236.228,inf,0,325.548,
236.436,inf,0,325.548,
236.634,inf,0,464.461,
236.841,inf,0,464.461,
237.042,inf,0,176.032,
237.251,inf,0,176.032,
237.448,inf,0,176.032,
237.652,inf,0,275.802,
237.853,inf,0,275.802,
238.059,inf,0,475.435,
238.259,inf,0,475.435,
238.467,inf,0,475.435,
238.667,inf,0,237.874,
238.874,inf,0,237.874,
239.075,inf,0,219.847,
239.277,inf,0,219.847,
239.48,inf,0,219.847,
239.684,inf,0,476.935,
239.884,inf,0,476.935,
240.092,inf,0,295.688,
240.292,inf,0,295.688,
240.499,inf,0,158.739,
240.697,inf,0,158.739,
240.9,inf,0,158.739,
241.105,inf,0,468.811,
241.312,inf,0,468.811,
241.51,inf,0,348.251,
241.716,inf,0,348.251,
241.917,inf,0,348.251,
242.124,inf,0,93.6554,
242.323,inf,0,93.6554,
242.531,inf,0,451.107,
242.728,inf,0,451.107,
242.931,inf,0,451.107,
243.136,inf,0,394.431,
243.345,inf,0,394.431,
243.543,inf,0,25.8664,
243.745,inf,0,25.8664,
243.948,inf,0,25.8664,
244.153,inf,0,424.063,
244.355,inf,0,424.063,
244.561,inf,0,433.21,
244.76,inf,0,433.21,
244.964,inf,0,433.21,
245.167,inf,0,43.2859,
245.374,inf,0,43.2859,
245.571,inf,0,388.112,
245.779,inf,0,388.112,
245.978,inf,0,388.112,
246.186,inf,0,463.712,
246.387,inf,0,463.712,
246.591,inf,0,112.415,
246.792,inf,0,112.415,
246.996,inf,0,343.874,
247.199,inf,0,343.874,
247.409,inf,0,343.874,
247.604,inf,0,485.216,
247.809,inf,0,485.216,
248.011,inf,0,180.119,
248.222,inf,0,180.119,
248.417,inf,0,180.119,
248.623,inf,0,292.146,
248.822,inf,0,292.146,
249.027,inf,0,497.175,
249.228,inf,0,497.175,
249.434,inf,0,497.175,
249.635,inf,0,245.007,
249.844,inf,0,245.007,
250.043,inf,0,233.886,
250.244,inf,0,233.886,
250.447,inf,0,233.886,
250.658,inf,0,499.232,
250.853,inf,0,499.232,
251.059,inf,0,305.728,
251.26,inf,0,305.728,
251.469,inf,0,305.728,
251.667,inf,0,170.196,
251.875,inf,0,170.196,
252.073,inf,0,491.226,
252.275,inf,0,491.226,
252.481,inf,0,491.226,
252.685,inf,0,361.002,
252.884,inf,0,361.002,
253.092,inf,0,102.303,
253.29,inf,0,102.303,
253.501,inf,0,473.199,
253.699,inf,0,473.199,
253.9,inf,0,473.199,
254.104,inf,0,409.642,
254.308,inf,0,409.642,
254.509,inf,0,31.5328,
254.718,inf,0,31.5328,
254.916,inf,0,31.5328,
255.121,inf,0,445.397,
255.321,inf,0,445.397,
255.532,inf,0,450.585,
255.73,inf,0,450.585,
255.937,inf,0,450.585,
256.135,inf,0,40.7135,
256.339,inf,0,40.7135,
256.543,inf,0,408.267,
256.751,inf,0,408.267,
256.947,inf,0,408.267,
257.155,inf,0,482.908,
257.353,inf,0,482.908,
257.558,inf,0,112.989,
257.763,inf,0,112.989,
257.968,inf,0,112.989,
258.167,inf,0,362.453,
258.372,inf,0,362.453,
258.573,inf,0,505.856,
258.78,inf,0,505.856,
258.978,inf,0,505.856,
259.187,inf,0,183.829,
259.388,inf,0,183.829,
259.588,inf,0,308.783,
259.792,inf,0,308.783,
259.998,inf,0,518.854,
260.199,inf,0,518.854,
260.404,inf,0,518.854,
260.605,inf,0,251.781,
260.806,inf,0,251.781,
261.009,inf,0,248.251,
261.217,inf,0,248.251,
261.415,inf,0,248.251,
261.619,inf,0,521.523,
261.824,inf,0,521.523,
262.034,inf,0,315.435,
262.228,inf,0,315.435,
262.435,inf,0,315.435,
262.637,inf,0,182.006,
262.842,inf,0,182.006,
263.042,inf,0,513.69,
263.249,inf,0,513.69,
263.452,inf,0,513.69,
263.652,inf,0,373.452,
263.853,inf,0,373.452,
264.063,inf,0,111.324,
264.259,inf,0,111.324,
264.462,inf,0,111.324,
264.667,inf,0,495.394,
264.874,inf,0,495.394,
265.072,inf,0,424.592,
265.283,inf,0,424.592,
265.478,inf,0,424.592,
265.684,inf,0,37.5854,
265.884,inf,0,37.5854,
266.091,inf,0,466.885,
266.291,inf,0,466.885,
266.494,inf,0,467.74,
266.7,inf,0,467.74,
266.899,inf,0,467.74,
267.104,inf,0,37.7496,
267.309,inf,0,37.7496,
267.512,inf,0,428.626,
267.715,inf,0,428.626,
267.916,inf,0,428.626,
268.127,inf,0,501.932,
268.324,inf,0,501.932,
268.526,inf,0,113.174,
268.729,inf,0,113.174,
268.931,inf,0,113.174,
269.135,inf,0,381.282,
269.337,inf,0,381.282,
269.541,inf,0,526.375,
269.747,inf,0,526.375,
269.947,inf,0,526.375,
270.157,inf,0,187.16,
270.353,inf,0,187.16,
270.561,inf,0,325.708,
270.762,inf,0,325.708,
270.964,inf,0,325.708,
271.165,inf,0,540.465,
271.374,inf,0,540.465,
271.571,inf,0,258.195,
271.78,inf,0,258.195,
271.978,inf,0,258.195,
272.187,inf,0,262.939,
272.385,inf,0,262.939,
272.595,inf,0,543.802,
272.79,inf,0,543.802,
272.996,inf,0,324.807,
273.198,inf,0,324.807,
273.402,inf,0,324.807,
273.604,inf,0,194.167,
273.812,inf,0,194.167,
274.01,inf,0,536.198,
274.212,inf,0,536.198,
274.418,inf,0,536.198,
274.624,inf,0,385.598,
274.822,inf,0,385.598,
275.027,inf,0,120.716,
275.229,inf,0,120.716,
275.439,inf,0,120.716,
275.636,inf,0,517.687,
275.84,inf,0,517.687,
276.04,inf,0,439.275,
276.244,inf,0,439.275,
276.446,inf,0,439.275,
276.657,inf,0,44.0236,
276.854,inf,0,44.0236,
277.059,inf,0,488.524,
277.26,inf,0,488.524,
277.468,inf,0,488.524,
277.667,inf,0,484.672,
277.869,inf,0,484.672,
278.073,inf,0,34.3943,
278.276,inf,0,34.3943,
278.481,inf,0,34.3943,
278.688,inf,0,449.185,
278.888,inf,0,449.185,
279.091,inf,0,520.781,
279.29,inf,0,520.781,
279.499,inf,0,112.969,
279.699,inf,0,112.969,
279.906,inf,0,112.969,
280.103,inf,0,400.354,
280.307,inf,0,400.354,
280.51,inf,0,546.77,
280.717,inf,0,546.77,
280.915,inf,0,546.77,
281.123,inf,0,190.111,
281.326,inf,0,190.111,
281.534,inf,0,342.919,
281.73,inf,0,342.919,
281.935,inf,0,342.919,
282.136,inf,0,562.006,
282.34,inf,0,562.006,
282.542,inf,0,264.246,
282.749,inf,0,264.246,
282.947,inf,0,264.246,
283.152,inf,0,277.948,
283.354,inf,0,277.948,
283.556,inf,0,566.064,
283.76,inf,0,566.064,
283.968,inf,0,566.064,
284.167,inf,0,333.84,
284.371,inf,0,333.84,
284.576,inf,0,206.676,
284.782,inf,0,206.676,
284.98,inf,0,206.676,
285.188,inf,0,558.743,
285.388,inf,0,558.743,
285.588,inf,0,397.437,
285.793,inf,0,397.437,
285.999,inf,0,130.479,
286.196,inf,0,130.479,
286.404,inf,0,130.479,
286.604,inf,0,540.072,
286.811,inf,0,540.072,
287.01,inf,0,453.687,
287.22,inf,0,453.687,
287.417,inf,0,453.687,
287.619,inf,0,50.8465,
287.823,inf,0,50.8465,
288.028,inf,0,510.309,
288.229,inf,0,510.309,
288.435,inf,0,510.309,
288.635,inf,0,501.376,
288.844,inf,0,501.376,
289.04,inf,0,30.6475,
289.245,inf,0,30.6475,
289.452,inf,0,30.6475,
289.651,inf,0,469.939,
289.855,inf,0,469.939,
290.063,inf,0,539.449,
290.26,inf,0,539.449,
290.467,inf,0,539.449,
290.665,inf,0,112.374,
290.875,inf,0,112.374,
291.075,inf,0,419.668,
291.28,inf,0,419.668,
291.48,inf,0,419.668,
291.683,inf,0,567.035,
291.888,inf,0,567.035,
292.092,inf,0,192.681,
292.29,inf,0,192.681,
292.499,inf,0,360.411,
292.7,inf,0,360.411,
292.9,inf,0,360.411,
293.102,inf,0,583.469,
293.315,inf,0,583.469,
293.51,inf,0,269.932,
293.716,inf,0,269.932,
293.915,inf,0,269.932,
294.124,inf,0,293.274,
294.323,inf,0,293.274,
294.53,inf,0,588.304,
294.727,inf,0,588.304,
294.933,inf,0,588.304,
295.137,inf,0,342.532,
295.343,inf,0,342.532,
295.544,inf,0,219.533,
295.748,inf,0,219.533,
295.948,inf,0,219.533,
296.157,inf,0,581.322,
296.353,inf,0,581.322,
296.561,inf,0,408.965,
296.761,inf,0,408.965,
296.963,inf,0,408.965,
297.165,inf,0,140.612,
297.376,inf,0,140.612,
297.572,inf,0,562.546,
297.776,inf,0,562.546,
297.978,inf,0,562.546,
298.188,inf,0,467.826,
298.384,inf,0,467.826,
298.592,inf,0,58.0534,
298.792,inf,0,58.0534,
298.995,inf,0,532.234,
299.202,inf,0,532.234,
299.405,inf,0,532.234,
299.604,inf,0,517.848,
299.812,inf,0,517.848,
300.011,inf,0,26.5095,
300.218,inf,0,26.5095,
300.418,inf,0,26.5095,
300.619,inf,0,490.883,
300.826,inf,0,490.883,
301.027,inf,0,557.931,
301.229,inf,0,557.931,
301.436,inf,0,557.931,
301.635,inf,0,111.388,
301.842,inf,0,111.388,
302.042,inf,0,439.219,
302.243,inf,0,439.219,
302.452,inf,0,439.219,
302.651,inf,0,587.165,
302.855,inf,0,587.165,
303.06,inf,0,194.869,
303.259,inf,0,194.869,
303.462,inf,0,194.869,
303.666,inf,0,378.183,
303.873,inf,0,378.183,
304.072,inf,0,604.851,
304.275,inf,0,604.851,
304.477,inf,0,604.851,
304.689,inf,0,275.251,
304.887,inf,0,275.251,
305.091,inf,0,308.915,
305.293,inf,0,308.915,
305.498,inf,0,610.517,
305.699,inf,0,610.517,
305.907,inf,0,610.517,
306.105,inf,0,350.879,
306.307,inf,0,350.879,
306.511,inf,0,232.734,
306.719,inf,0,232.734,
306.915,inf,0,232.734,
307.123,inf,0,603.93,
307.324,inf,0,603.93,
307.526,inf,0,420.179,
307.73,inf,0,420.179,
307.936,inf,0,420.179,
308.134,inf,0,151.111,
308.339,inf,0,151.111,
308.543,inf,0,585.102,
308.746,inf,0,585.102,
308.947,inf,0,585.102,
309.154,inf,0,481.687,
309.353,inf,0,481.687,
309.555,inf,0,65.6434,
309.76,inf,0,65.6434,
309.968,inf,0,65.6434,
310.168,inf,0,554.295,
310.371,inf,0,554.295,
310.574,inf,0,534.084,
310.781,inf,0,534.084,
310.979,inf,0,534.084,
311.186,inf,0,21.9803,
311.388,inf,0,21.9803,
311.587,inf,0,512.014,
311.791,inf,0,512.014,
311.995,inf,0,576.224,
312.199,inf,0,576.224,
312.402,inf,0,576.224,
312.605,inf,0,110.01,
312.811,inf,0,110.01,
313.009,inf,0,459.003,
313.218,inf,0,459.003,
313.415,inf,0,459.003,
313.62,inf,0,607.155,
313.822,inf,0,607.155,
314.034,inf,0,196.672,
314.228,inf,0,196.672,
314.436,inf,0,196.672,
314.639,inf,0,396.229,
314.837,inf,0,396.229,
315.042,inf,0,626.146,
315.249,inf,0,626.146,
315.447,inf,0,626.146,
315.651,inf,0,280.201,
315.854,inf,0,280.201,
316.062,inf,0,324.867,
316.259,inf,0,324.867,
316.467,inf,0,324.867,
316.665,inf,0,632.697,
316.874,inf,0,632.697,
317.071,inf,0,358.881,
317.278,inf,0,358.881,
317.479,inf,0,358.881,
317.683,inf,0,246.277,
317.884,inf,0,246.277,
318.096,inf,0,626.56,
318.29,inf,0,626.56,
318.498,inf,0,431.075,
318.7,inf,0,431.075,
318.906,inf,0,431.075,
319.105,inf,0,161.977,
319.313,inf,0,161.977,
319.511,inf,0,607.736,
319.716,inf,0,607.736,
319.916,inf,0,607.736,
320.126,inf,0,495.266,
320.323,inf,0,495.266,
320.53,inf,0,73.6155,
320.727,inf,0,73.6155,
320.932,inf,0,73.6155,
321.137,inf,0,576.487,
321.345,inf,0,576.487,
321.542,inf,0,550.079,
321.747,inf,0,550.079,
321.952,inf,0,550.079,
322.152,inf,0,17.0601,
322.353,inf,0,17.0601,
322.561,inf,0,533.326,
322.76,inf,0,533.326,
322.963,inf,0,533.326,
323.168,inf,0,594.322,
323.371,inf,0,594.322,
323.571,inf,0,108.241,
323.779,inf,0,108.241,
323.978,inf,0,108.241,
324.187,inf,0,479.015,
324.384,inf,0,479.015,
324.591,inf,0,627,
324.79,inf,0,627,
324.995,inf,0,198.09,
325.199,inf,0,198.09,
325.407,inf,0,198.09,
325.603,inf,0,414.547,
325.811,inf,0,414.547,
326.009,inf,0,647.348,
326.216,inf,0,647.348,
326.416,inf,0,647.348,
326.624,inf,0,284.78,
326.822,inf,0,284.78,
327.026,inf,0,341.128,
327.231,inf,0,341.128,
327.437,inf,0,341.128,
327.635,inf,0,654.841,
327.843,inf,0,654.841,
328.043,inf,0,366.533,
328.247,inf,0,366.533,
328.452,inf,0,366.533,
328.658,inf,0,260.159,
328.854,inf,0,260.159,
329.06,inf,0,649.207,
329.263,inf,0,649.207,
329.467,inf,0,649.207,
329.668,inf,0,441.652,
329.875,inf,0,441.652,
330.076,inf,0,173.206,
330.275,inf,0,173.206,
330.481,inf,0,173.206,
330.685,inf,0,630.442,
330.888,inf,0,630.442,
331.092,inf,0,508.559,
331.293,inf,0,508.559,
331.5,inf,0,81.9686,
331.699,inf,0,81.9686,
331.899,inf,0,81.9686,
332.104,inf,0,598.805,
332.308,inf,0,598.805,
332.511,inf,0,565.83,
332.719,inf,0,565.83,
332.915,inf,0,565.83,
333.124,inf,0,11.7493,
333.322,inf,0,11.7493,
333.53,inf,0,554.816,
333.729,inf,0,554.816,
333.939,inf,0,554.816,
334.136,inf,0,612.22,
334.34,inf,0,612.22,
334.542,inf,0,106.079,
334.744,inf,0,106.079,
334.947,inf,0,106.079,
335.156,inf,0,499.253,
335.353,inf,0,499.253,
335.562,inf,0,646.696,
335.761,inf,0,646.696,
335.971,inf,0,646.696,
336.168,inf,0,199.121,
336.372,inf,0,199.121,
336.574,inf,0,433.132,
336.777,inf,0,433.132,
336.978,inf,0,433.132,
337.187,inf,0,668.454,
337.386,inf,0,668.454,
337.588,inf,0,288.987,
337.793,inf,0,288.987,
337.996,inf,0,357.694,
338.198,inf,0,357.694,
338.403,inf,0,357.694,
338.604,inf,0,676.941,
338.812,inf,0,676.941,
339.011,inf,0,373.833,
339.218,inf,0,373.833,
339.416,inf,0,373.833,
339.62,inf,0,274.379,
339.822,inf,0,274.379,
340.031,inf,0,671.868,
340.228,inf,0,671.868,
340.432,inf,0,671.868,
340.637,inf,0,451.904,
340.838,inf,0,451.904,
341.041,inf,0,184.797,
341.251,inf,0,184.797,
341.447,inf,0,184.797,
341.652,inf,0,653.217,
341.855,inf,0,653.217,
342.062,inf,0,521.563,
342.259,inf,0,521.563,
342.467,inf,0,521.563,
342.666,inf,0,90.7019,
342.873,inf,0,90.7019,
343.071,inf,0,621.244,
343.279,inf,0,621.244,
343.478,inf,0,621.244,
343.684,inf,0,581.331,
343.884,inf,0,581.331,
344.095,inf,0,6.04822,
344.29,inf,0,6.04822,
344.5,inf,0,576.478,
344.699,inf,0,576.478,
344.9,inf,0,576.478,
345.106,inf,0,629.915,
345.311,inf,0,629.915,
345.51,inf,0,103.524,
345.716,inf,0,103.524,
345.916,inf,0,103.524,
346.119,inf,0,519.711,
346.323,inf,0,519.711,
346.525,inf,0,666.237,
346.73,inf,0,666.237,
346.931,inf,0,666.237,
347.137,inf,0,199.765,
347.347,inf,0,199.765,
347.542,inf,0,451.982,
347.747,inf,0,451.982,
347.947,inf,0,451.982,
348.155,inf,0,689.457,
348.354,inf,0,689.457,
348.562,inf,0,292.818,
348.763,inf,0,292.818,
348.963,inf,0,292.818,
349.166,inf,0,374.563,
349.373,inf,0,374.563,
349.571,inf,0,698.993,
349.779,inf,0,698.993,
349.981,inf,0,698.993,
350.187,inf,0,380.779,
350.385,inf,0,380.779,
350.593,inf,0,288.934,
350.79,inf,0,288.934,
350.995,inf,0,694.536,
351.197,inf,0,694.536,
351.405,inf,0,694.536,
351.603,inf,0,461.83,
351.81,inf,0,461.83,
352.012,inf,0,196.749,
352.212,inf,0,196.749,
352.417,inf,0,196.749,
352.623,inf,0,676.054,
352.821,inf,0,676.054,
353.027,inf,0,534.275,
353.229,inf,0,534.275,
353.437,inf,0,534.275,
353.636,inf,0,99.814,
353.84,inf,0,99.814,
354.041,inf,0,643.8,
354.243,inf,0,643.8,
354.45,inf,0,643.8,
354.656,inf,0,596.58,
354.854,inf,0,596.58,
355.06,inf,0,0.042805,
355.261,inf,0,0.042805,
355.469,inf,0,0.042805,
355.668,inf,0,598.309,
355.874,inf,0,598.309,
356.072,inf,0,647.402,
356.275,inf,0,647.402,
356.48,inf,0,647.402,
356.688,inf,0,100.576,
356.888,inf,0,100.576,
357.092,inf,0,540.385,
357.293,inf,0,540.385,
357.494,inf,0,685.619,
357.699,inf,0,685.619,
357.905,inf,0,685.619,
358.103,inf,0,200.02,
358.307,inf,0,200.02,
358.512,inf,0,471.092,
358.719,inf,0,471.092,
358.916,inf,0,471.092,
359.123,inf,0,710.353,
359.324,inf,0,710.353,
359.534,inf,0,296.274,
359.73,inf,0,296.274,
359.938,inf,0,296.274,
360.137,inf,0,391.732,
360.339,inf,0,391.732,
360.542,inf,0,720.993,
360.749,inf,0,720.993,
360.947,inf,0,720.993,
361.155,inf,0,387.369,
361.355,inf,0,387.369,
361.563,inf,0,303.82,
361.761,inf,0,303.82,
361.972,inf,0,303.82,
362.165,inf,0,717.206,
362.372,inf,0,717.206,
362.574,inf,0,471.425,
362.782,inf,0,471.425,
362.979,inf,0,471.425,
363.186,inf,0,209.06,
363.388,inf,0,209.06,
363.587,inf,0,698.948,
363.79,inf,0,698.948,
364,inf,0,546.69,
364.2,inf,0,546.69,
364.403,inf,0,546.69,
364.603,inf,0,109.304,
364.811,inf,0,109.304,
365.011,inf,0,666.468,
365.219,inf,0,666.468,
365.418,inf,0,666.468,
365.619,inf,0,611.571,
365.822,inf,0,611.571,
366.031,inf,0,6.52329,
366.23,inf,0,6.52329,
366.435,inf,0,6.52329,
366.634,inf,0,620.303,
366.845,inf,0,620.303,
367.041,inf,0,664.676,
367.249,inf,0,664.676,
367.447,inf,0,664.676,
367.652,inf,0,97.2346,
367.853,inf,0,97.2346,
368.064,inf,0,561.272,
368.26,inf,0,561.272,
368.467,inf,0,561.272,
368.667,inf,0,704.836,
368.868,inf,0,704.836,
369.075,inf,0,199.886,
369.281,inf,0,199.886,
369.478,inf,0,199.886,
369.683,inf,0,490.459,
369.887,inf,0,490.459,
370.093,inf,0,731.137,
370.291,inf,0,731.137,
370.499,inf,0,299.351,
370.697,inf,0,299.351,
370.899,inf,0,299.351,
371.105,inf,0,409.196,
371.313,inf,0,409.196,
371.513,inf,0,742.934,
371.714,inf,0,742.934,
371.916,inf,0,742.934,
372.125,inf,0,393.599,
372.323,inf,0,393.599,
372.532,inf,0,319.037,
372.727,inf,0,319.037,
372.931,inf,0,319.037,
373.136,inf,0,739.873,
373.346,inf,0,739.873,
373.54,inf,0,480.689,
373.747,inf,0,480.689,
373.949,inf,0,480.689,
374.156,inf,0,221.727,
374.354,inf,0,221.727,
374.561,inf,0,721.895,
374.759,inf,0,721.895,
374.963,inf,0,721.895,
375.167,inf,0,558.805,
375.375,inf,0,558.805,
375.573,inf,0,119.17,
375.776,inf,0,119.17,
375.978,inf,0,119.17,
376.187,inf,0,689.242,
376.384,inf,0,689.242,
376.594,inf,0,626.301,
376.791,inf,0,626.301,
376.995,inf,0,13.3927,
377.201,inf,0,13.3927,
377.406,inf,0,13.3927,
377.604,inf,0,642.456,
377.811,inf,0,642.456,
378.011,inf,0,681.732,
378.217,inf,0,681.732,
378.417,inf,0,681.732,
378.623,inf,0,93.4996,
378.823,inf,0,93.4996,
379.028,inf,0,582.366,
379.23,inf,0,582.366,
379.437,inf,0,582.366,
379.634,inf,0,723.885,
379.843,inf,0,723.885,
380.042,inf,0,199.361,
380.244,inf,0,199.361,
380.447,inf,0,199.361,
380.654,inf,0,510.078,
380.855,inf,0,510.078,
381.059,inf,0,751.803,
381.26,inf,0,751.803,
381.47,inf,0,751.803,
381.666,inf,0,302.049,
381.872,inf,0,302.049,
382.072,inf,0,426.953,
382.276,inf,0,426.953,
382.478,inf,0,426.953,
382.688,inf,0,764.812,
382.884,inf,0,764.812,
383.089,inf,0,399.469,
383.29,inf,0,399.469,
383.499,inf,0,334.58,
383.699,inf,0,334.58,
383.906,inf,0,334.58,
384.105,inf,0,762.532,
384.308,inf,0,762.532,
384.512,inf,0,489.616,
384.719,inf,0,489.616,
384.915,inf,0,489.616,
385.123,inf,0,234.748,
385.325,inf,0,234.748,
385.529,inf,0,744.889,
385.729,inf,0,744.889,
385.938,inf,0,744.889,
386.136,inf,0,570.616,
386.34,inf,0,570.616,
386.542,inf,0,129.412,
386.749,inf,0,129.412,
386.947,inf,0,129.412,
387.155,inf,0,712.118,
387.353,inf,0,712.118,
387.556,inf,0,640.766,
387.761,inf,0,640.766,
387.965,inf,0,640.766,
388.166,inf,0,20.6505,
388.371,inf,0,20.6505,
388.572,inf,0,664.763,
388.781,inf,0,664.763,
388.977,inf,0,664.763,
389.184,inf,0,698.567,
389.384,inf,0,698.567,
389.587,inf,0,89.3707,
389.79,inf,0,89.3707,
390,inf,0,603.665,
390.2,inf,0,603.665,
390.403,inf,0,603.665,
390.603,inf,0,742.759,
390.813,inf,0,742.759,
391.011,inf,0,198.444,
391.218,inf,0,198.444,
391.417,inf,0,198.444,
391.619,inf,0,529.947,
391.822,inf,0,529.947,
392.03,inf,0,772.347,
392.228,inf,0,772.347,
392.435,inf,0,772.347,
392.636,inf,0,304.365,
392.842,inf,0,304.365,
393.044,inf,0,445,
393.251,inf,0,445,
393.451,inf,0,445,
393.651,inf,0,786.621,
393.853,inf,0,786.621,
394.06,inf,0,404.974,
394.259,inf,0,404.974,
394.467,inf,0,404.974,
394.668,inf,0,350.448,
394.876,inf,0,350.448,
395.075,inf,0,785.177,
395.275,inf,0,785.177,
395.478,inf,0,785.177,
395.683,inf,0,498.204,
395.887,inf,0,498.204,
396.093,inf,0,248.123,
396.29,inf,0,248.123,
396.499,inf,0,767.925,
396.701,inf,0,767.925,
396.899,inf,0,767.925,
397.106,inf,0,582.121,
397.312,inf,0,582.121,
